31.815,42.571
13.698,42.505
50.449,42.722
35.66,57.893
14.168,85.62
34.194,26.885
41.512,47.569
51.034,28.124
17.266,23.651
71.352,38.982
58.028,18.329
15.629,81.142
89.788,24.898
14.159,34.363
73.14,52.197
60.552,66.948
30.393,58.046
55.798,83.392
81.782,18.856
68.159,84.603
85.107,66.195
35.102,5.3012
0.84034,75.118
62.853,19.349
6.4816,21.928
68.469,62.905
67.811,9.9349
33.235,44.25
78.556,89.195
27.998,74.358
37.967,88.437
10.195,80.409
93.076,41.293
82.615,18.802
64.575,67.913
15.221,6.2292
39.761,75.115
64.907,46.106
9.7402,14.356
42.294,45.734
60.95,36.941
40.662,83.898
40.873,41.097
68.355,32.526
26.171,23.218
38.084,97.752
88.113,64.552
83.286,22.783
8.565,30.715
9.6869,83.846
11.417,41.766
8.5524,20.182
80.142,60.477
14.369,82.042
2.774,15.193
63.418,66.053
76.403,33.803
13.928,28.931
42.1,26.496
58.097,10.384
16.008,64.229
42.678,73.116
47.711,38.868
63.992,79.459
10.913,19.055
37.549,47.379
14.023,49.327
13.505,82.005
50.706,20.799
40.588,26.846
4.3843,91.816
6.365,79.938
70.759,26.108
30.805,52.492
9.5081,28.005
80.852,19.843
37.227,28.157
68.509,59.727
13.433,55.933
6.4389,37.843
98.661,80.126
4.1889,87.966
31.631,33.418
68.603,89.35
80.03,59.198
26.525,49.272
4.7739,95.279
81.944,52.35
14.609,30.301
45.011,20.754
79.331,22.397
93.889,21.196
8.9692,78.98
43.354,57.09
5.3488,82.186
67.766,78.264
49.021,28.128
79.279,88.711
57.829,19.776
9.336,80.434
63.532,57.305
82.925,31.603
26.915,24.903
67.876,13.402
35.865,2.4112
47.019,51.45
78.676,17.935
63.597,24.698
40.608,65.186
45.765,68.031
26.87,60.079
5.4625,92.413
36.532,58.596
84.579,23.331
65.527,63.791
88.25,10.575
28.747,2.3606
20.092,16.766
7.2601,45.53
9.446,26.587
13.96,87.402
72.666,88.601
92.266,23.07
42.666,56.506
43.266,43.565
3.1398,13.137
40.785,1.4133
6.6099,38.066
70.996,53.719
74.153,51.258
9.1489,62.723
60.03,25.381
32.734,64.559
96.324,4.6044
96.041,59.366
78.906,23.384
99.265,45.093
67.194,22.741
41.195,4.7588
71.063,50.486
47.731,51.846
5.5246,27.297
72.045,18.318
42.616,29.264
8.1062,29.247
45.598,57.355
81.476,54.328
63.376,80.03
87.574,21.911
40.987,44.903
22.832,57.307
71.672,20.923
72.436,87.464
85.059,21.738
11.472,88.175
55.458,3.9776
32.44,33.905
9.8728,37.547
14.058,78.359
42.152,55.547
23.12,63.483
31.47,64.237
83.3,84.296
35.229,73.992
44.579,67.417
3.9454,13.408
91.093,45.667
27.082,70.246
3.8981,78.292
9.4316,35.32
71.193,57.501
7.5201,44.259
90.597,76.188
95.963,27.941
12.157,72.174
61.663,21.178
12.033,46.053
4.7396,63.926
29.392,2.0243
14.898,90.161
43.253,61.271
7.4625,65.489
38.855,52.291
17.637,54.153
66.972,74.956
35.579,75.948
11.96,18.853
4.6283,14.411
37.006,18.81
69.036,87.095
83.174,83.788
3.6229,50.593
50.278,7.9437
87.184,0.16727
88.614,21.886
69.972,26.099
53.64,34.168
14.419,58.179
81.679,8.7919
3.6088,31.168
73.368,52.668
32.164,80.659
10.729,85.92
63.372,32.924
80.619,87.884
36.938,53.584
75.664,83.706
4.8559,25.642
75.138,17.486
11.578,89.775
39.315,28.516
53.103,39.525
8.8702,45.575
92.344,43.42
83.624,63.421
40.568,88.597
87.182,21.63
62.381,62.175
29.921,94.436
14.071,34.772
85.577,84.986
61.476,27.655
87.456,85.97
5.2122,26.549
72.795,82.525
42.909,45.198
36.079,63.177
65.054,22.106
7.5659,85.722
40.299,56.274
78.087,18.584
5.4827,49.056
44.901,71.473
33.778,64.718
19.952,46.342
61.675,93.074
69.339,22.019
77.972,85.527
8.2008,65.796
85.653,57.355
21.588,65.9
33.889,51.225
46.636,28.793
64.915,17.099
38.395,71.562
37.858,92.343
13.483,68.533
5.9336,83.42
4.0469,40.94
98.552,77.735
52.522,31.152
93.543,57.217
77.686,23.281
99.515,95.886
39.4,72.627
29.232,63.489
88.948,71.81
12.695,70.19
13.455,47.368
58.29,70.512
3.068,18.21
93.289,23.868
49.224,70.339
37.583,78.249
16.869,1.7299
7.5603,90.107
90.466,68.403
13.615,87.497
39.644,28.636
38.86,66.043
11.357,21.925
7.8474,63.202
6.2105,59.922
8.9407,40.904
28.751,70.294
13.525,1.6944
42.513,13.968
23.762,63.999
9.2573,29.649
14.959,92.801
7.4393,67.881
35.547,10.857
94.128,23.671
82.819,81.455
33.025,27.837
25.78,71.191
16.934,40.595
43.896,69.272
13.569,8.5209
73.619,21.615
68.661,17.336
74.067,57.554
14.777,44.423
33.67,58.189
26.76,49.341
11.707,51.097
45.779,57.31
36.488,74.445
32.16,38.696
27.336,36.286
14.111,56.591
13.46,32.901
58.024,40.347
84.671,86.055
71.851,39.504
66.739,82.874
11.478,46.602
3.8521,45.455
53.286,24.652
77.338,48.297
80.166,19.471
57.285,87.934
86.693,50.673
29.836,8.2225
64.521,24.483
36.183,59.061
8.0382,66.684
27.356,59.548
77.296,56.38
92.159,67.649
65.672,26.092
28.714,23.239
34.064,57.964
76.973,57.855
67.571,19.159
17.978,66.866
83.001,23.859
29.057,53.109
8.5862,13.658
3.8037,76.332
74.254,90.985
22.771,55.423
60.697,29.133
68.777,19.362
4.4199,77.341
26.046,24.598
3.6419,44.793
28.603,95.198
19.627,45.343
70.126,0.75529
39.599,27.362
81.227,86.796
75.673,84.937
27.499,21.846
88.98,85.409
66.995,83.661
5.3022,21.637
35.014,46.772
23.801,84.165
98.467,8.628
3.7154,18.328
88.292,59.72
14.502,47.226
88.265,74.754
19.664,6.8026
77.159,77.64
78.329,27.458
6.1903,53.549
28.39,52.11
87.188,84.161
30.007,65.505
68.367,89.775
55.66,26.895
33.604,18.597
39.523,73.376
76.608,54.007
62.167,26.825
44.405,89.047
59.377,26.854
72.905,25.745
60.135,77.022
22.98,62.384
42.58,65.431
45.382,23.501
52.63,38.093
45.577,44.009
85.008,59.279
82.016,20.424
58.164,23.536
22.655,20.209
21.683,38.22
61.652,55.616
31.746,69.497
8.4957,22.791
85.238,26.264
14.306,84.239
7.6515,8.1296
4.7859,15.194
5.1671,14.773
71.647,88.611
84.888,58
79.894,21.81
34.414,49.02
71.76,29.19
25.377,56.952
35.919,18.72
50.142,63.576
35.155,51.131
84.392,49.984
39.673,54.818
49.998,91.453
9.3241,22.825
75.157,97.026
25.28,75.73
31.54,55.899
75.109,49.275
87.352,6.1678
30.226,68.57
86.971,64.609
85.124,63.192
10.54,50.016
85.581,2.3125
30.825,72.403
14.114,56.3
92.738,26.333
10.744,84.582
4.5162,46.695
55.015,75.94
30.303,50.653
93.738,45.158
12.539,93.445
60.301,62.927
13.925,79.3
67.076,25.98
67.707,81.886
38.741,25.307
65.552,73.232
38.457,68.326
11.638,27.884
48.951,17.102
33.375,19.589
3.7062,63.462
13.24,61.696
34.917,71.182
90.435,6.1108
46.675,51.831
26.818,48.452
30.763,68.224
12.032,12.497
73.518,23.545
90.194,16.845
77.296,24.108
77.102,51.405
61.971,31.784
27.937,66.326
69.048,26.964
73.608,21.524
81.038,38.403
72.638,57.979
91.219,77.186
47.837,94.004
90.369,23.974
66.924,35.731
51.229,29.486
7.778,68.952
10.932,34.173
33.466,8.5226
6.3683,25.18
48.3,25.305
14.123,22.457
14.475,54.348
23.443,57.659
28.333,38.138
44.714,45.543
72.573,10.333
29.448,51.989
47.992,64.028
85.905,10.669
76.747,2.6848
86.389,83.282
33.572,62.983
6.3437,11.514
76.664,84.568
79.903,19.49
26.098,46.144
14.201,47.134
25.668,68.495
68.418,62.12
56.553,16.428
26.998,67.057
6.8883,30.13
69.817,88.151
49.32,9.0356
23.317,64.26
7.5903,65.161
33.835,15.469
64.971,72.586
27.552,24.442
38.625,58.382
14.514,15.155
5.6729,84.726
4.7935,89.668
6.7791,84.986
67.352,29.823
31.523,53.561
65.485,61.779
76.288,20.687
54.966,92.717
0.61189,25.518
10.94,21.77
47.33,16.086
19.991,40.886
19.087,1.3438
5.4466,35.438
87.949,10.172
29.01,58.387
47.307,52.622
6.9355,26.064
14.771,14.062
96.409,1.4021
54.767,26.589
25.164,61.09
26.965,46.863
3.2251,75.996
79.951,45.124
32.954,91.184
94.422,34.032
90.943,44.229
13.799,80.476
80.847,60.368
97.367,49.16
34.26,81.507
86.598,73.385
97.381,48.235
29.241,66.052
83.261,61.881
77.65,87.924
58.629,17.454
33.298,6.1037
43.583,14.862
35.751,41.344
6.7652,87.288
1.0877,1.645
24.834,60.893
67.435,53.269
90.404,4.7681
4.6565,26.959
13.119,45.642
33.363,41.546
1.7393,23.359
8.4987,56.389
34.338,16.726
63.721,7.0343
45.479,22.861
74.956,1.6035
50.599,6.675
6.2596,44.88
81.087,53.69
72.622,87.271
76.164,89.84
3.901,28.018
31.055,69.362
95.707,65.574
10.78,64.294
49.646,81.273
76.058,87.424
70.444,21.006
6.5748,54.126
60.356,38.249
32.252,24.569
28.283,50.222
69.152,11.456
46.11,54.11
13.551,63.737
26.18,56.851
19.185,60.568
31.139,64.063
4.3077,16.42
42.085,72.731
39.544,42.34
33.361,94.306
59.114,73.703
35.892,54.85
44.32,25.889
62.04,69.198
33.947,32.976
86.6,70.625
11.803,64.727
28.761,21.628
82.844,88.843
5.0699,35.519
41.443,48.089
38.543,59.331
40.37,17.672
14.097,64.915
77.146,21.328
46.71,51.084
31.895,79.173
93.144,75.521
41.615,44.953
94.333,25.361
14.049,19.104
94.289,33.72
63.874,25.786
68.396,57.492
41.709,45.397
25.605,56.266
93.299,71.206
44.144,58.491
70.649,57.889
24.961,56.091
84.782,31.815
42.666,65.209
8.8969,14.998
81.276,94.176
25.751,34.066
68.064,19.456
69.726,22.727
5.6701,19.095
58.27,28.626
17.001,24.561
71.032,81.228
45.673,71.499
30.571,46.726
89.907,39.591
4.3149,14.684
68.94,29.019
4.4517,37.173
89.068,37.686
10.923,41.583
32.477,24.956
9.6981,90.273
7.0838,73.105
34.003,74.701
0.97011,29.548
9.2246,61.562
31.143,55.202
98.278,17.803
23.527,83.762
7.7567,50.731
14.457,4.3983
